video_id,label,dataset,method,split,n_crops
ff-c23__FaceShifter__552_851,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__171_173,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__030_193,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__270_297,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__925_933,1,ff-c23,FaceShifter,val,8
ff-c23__FaceShifter__948_965,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__964_174,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__654_648,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__949_868,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__665_679,1,ff-c23,FaceShifter,val,8
ff-c23__FaceShifter__727_729,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__652_773,1,ff-c23,FaceShifter,holdout,8
ff-c23__FaceShifter__435_456,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__969_897,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__072_037,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__343_363,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__472_511,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__066_062,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__038_125,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__756_503,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__014_790,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__407_374,1,ff-c23,FaceShifter,val,8
ff-c23__FaceShifter__251_375,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__071_054,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__637_427,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__375_251,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__154_386,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__681_711,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__378_368,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__145_299,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__538_493,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__490_534,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__865_739,1,ff-c23,FaceShifter,holdout,8
ff-c23__FaceShifter__328_320,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__405_393,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__840_800,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__469_481,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__122_144,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__786_819,1,ff-c23,FaceShifter,holdout,8
ff-c23__FaceShifter__537_563,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__316_369,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__839_864,1,ff-c23,FaceShifter,holdout,8
ff-c23__FaceShifter__966_988,1,ff-c23,FaceShifter,holdout,8
ff-c23__FaceShifter__452_550,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__436_526,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__734_699,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__647_622,1,ff-c23,FaceShifter,holdout,8
ff-c23__FaceShifter__623_630,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__132_007,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__104_126,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__474_281,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__465_482,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__630_623,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__927_912,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__800_840,1,ff-c23,FaceShifter,val,8
ff-c23__FaceShifter__674_744,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__583_558,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__083_213,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__603_575,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__521_517,1,ff-c23,FaceShifter,holdout,8
ff-c23__FaceShifter__794_779,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__288_321,1,ff-c23,FaceShifter,holdout,8
ff-c23__FaceShifter__720_672,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__688_645,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__501_326,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__254_261,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__576_155,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__112_892,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__667_446,1,ff-c23,FaceShifter,holdout,8
ff-c23__FaceShifter__731_741,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__754_758,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__987_938,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__764_850,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__719_737,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__193_030,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__428_466,1,ff-c23,FaceShifter,val,8
ff-c23__FaceShifter__996_056,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__542_520,1,ff-c23,FaceShifter,val,8
ff-c23__FaceShifter__165_137,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__534_490,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__679_665,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__874_291,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__847_906,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__998_561,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__639_841,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__245_157,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__233_995,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__825_074,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__770_791,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__870_001,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__609_596,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__878_866,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__989_993,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__796_740,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__893_913,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__170_186,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__524_580,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__568_628,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__498_433,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__952_882,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__875_979,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__022_489,1,ff-c23,FaceShifter,holdout,8
ff-c23__FaceShifter__687_615,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__325_492,1,ff-c23,FaceShifter,holdout,8
ff-c23__FaceShifter__762_832,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__926_900,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__045_889,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__398_457,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__979_875,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__460_678,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__293_296,1,ff-c23,FaceShifter,holdout,8
ff-c23__FaceShifter__711_681,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__446_667,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__200_189,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__292_294,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__717_684,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__475_265,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__214_255,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__289_228,1,ff-c23,FaceShifter,val,8
ff-c23__FaceShifter__596_609,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__512_495,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__903_792,1,ff-c23,FaceShifter,val,8
ff-c23__FaceShifter__471_455,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__748_355,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__049_946,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__178_598,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__890_837,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__565_589,1,ff-c23,FaceShifter,val,8
ff-c23__FaceShifter__384_932,1,ff-c23,FaceShifter,holdout,8
ff-c23__FaceShifter__486_680,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__087_081,1,ff-c23,FaceShifter,val,8
ff-c23__FaceShifter__607_683,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__939_115,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__696_686,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__219_220,1,ff-c23,FaceShifter,val,8
ff-c23__FaceShifter__868_949,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__530_594,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__273_807,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__956_958,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__504_502,1,ff-c23,FaceShifter,holdout,8
ff-c23__FaceShifter__750_743,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__176_190,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__252_266,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__872_873,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__940_941,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__290_240,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__086_090,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__322_315,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__974_953,1,ff-c23,FaceShifter,holdout,8
ff-c23__FaceShifter__191_188,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__676_776,1,ff-c23,FaceShifter,val,8
ff-c23__FaceShifter__454_527,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__152_149,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__824_419,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__028_068,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__166_167,1,ff-c23,FaceShifter,holdout,8
ff-c23__FaceShifter__032_944,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__210_241,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__442_195,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__551_631,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__685_613,1,ff-c23,FaceShifter,holdout,8
ff-c23__FaceShifter__529_633,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__783_916,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__182_242,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__488_399,1,ff-c23,FaceShifter,val,8
ff-c23__FaceShifter__119_123,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__930_763,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__921_569,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__140_143,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__427_637,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__350_349,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__319_352,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__559_543,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__133_148,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__274_412,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__933_925,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__058_039,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__445_494,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__577_593,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__491_226,1,ff-c23,FaceShifter,holdout,8
ff-c23__FaceShifter__634_660,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__157_245,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__136_285,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__175_159,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__485_425,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__158_379,1,ff-c23,FaceShifter,val,8
ff-c23__FaceShifter__563_537,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__899_914,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__779_794,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__766_761,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__757_573,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__369_316,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__444_655,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__725_724,1,ff-c23,FaceShifter,val,8
ff-c23__FaceShifter__324_356,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__169_227,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__337_522,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__658_627,1,ff-c23,FaceShifter,holdout,8
ff-c23__FaceShifter__002_006,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__198_106,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__318_334,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__896_128,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__372_413,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__621_546,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__480_389,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__980_992,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__649_816,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__483_370,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__209_016,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__285_136,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__206_221,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__570_624,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__928_160,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__938_987,1,ff-c23,FaceShifter,val,8
ff-c23__FaceShifter__111_094,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__863_853,1,ff-c23,FaceShifter,holdout,8
ff-c23__FaceShifter__041_063,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__525_509,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__527_454,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__223_586,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__069_961,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__994_986,1,ff-c23,FaceShifter,holdout,8
ff-c23__FaceShifter__065_089,1,ff-c23,FaceShifter,holdout,8
ff-c23__FaceShifter__507_418,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__497_403,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__785_736,1,ff-c23,FaceShifter,val,8
ff-c23__FaceShifter__790_014,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__593_577,1,ff-c23,FaceShifter,val,8
ff-c23__FaceShifter__765_867,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__296_293,1,ff-c23,FaceShifter,val,8
ff-c23__FaceShifter__161_141,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__590_034,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__739_865,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__708_772,1,ff-c23,FaceShifter,holdout,8
ff-c23__FaceShifter__439_441,1,ff-c23,FaceShifter,val,8
ff-c23__FaceShifter__382_409,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__230_204,1,ff-c23,FaceShifter,val,8
ff-c23__FaceShifter__846_845,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__817_827,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__303_309,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__906_847,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__287_426,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__153_150,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__150_153,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__394_373,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__792_903,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__911_910,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__258_246,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__266_252,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__768_793,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__062_066,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__782_787,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__103_082,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__514_443,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__771_849,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__627_658,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__632_548,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__858_861,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__851_552,1,ff-c23,FaceShifter,holdout,8
ff-c23__FaceShifter__567_606,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__918_934,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__414_385,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__188_191,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__361_448,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__661_670,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__854_747,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__599_585,1,ff-c23,FaceShifter,val,8
ff-c23__FaceShifter__108_052,1,ff-c23,FaceShifter,holdout,8
ff-c23__FaceShifter__192_134,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__185_276,1,ff-c23,FaceShifter,val,8
ff-c23__FaceShifter__070_057,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__137_165,1,ff-c23,FaceShifter,val,8
ff-c23__FaceShifter__036_035,1,ff-c23,FaceShifter,holdout,8
ff-c23__FaceShifter__695_422,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__242_182,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__420_257,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__506_478,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__076_079,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__856_881,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__348_202,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__897_969,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__886_877,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__605_591,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__114_102,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__804_738,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__385_414,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__787_782,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__085_124,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__057_070,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__217_117,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__619_620,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__135_880,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__231_663,1,ff-c23,FaceShifter,holdout,8
ff-c23__FaceShifter__124_085,1,ff-c23,FaceShifter,val,8
ff-c23__FaceShifter__027_009,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__222_168,1,ff-c23,FaceShifter,val,8
ff-c23__FaceShifter__726_713,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__881_856,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__942_943,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__629_618,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__008_990,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__329_327,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__448_361,1,ff-c23,FaceShifter,val,8
ff-c23__FaceShifter__951_947,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__042_084,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__024_073,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__246_258,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__353_383,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__806_781,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__959_957,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__615_687,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__238_282,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__054_071,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__818_820,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__102_114,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__423_421,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__424_408,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__585_599,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__837_890,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__745_777,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__638_640,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__019_018,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__267_286,1,ff-c23,FaceShifter,val,8
ff-c23__FaceShifter__997_040,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__965_948,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__520_542,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__308_388,1,ff-c23,FaceShifter,holdout,8
ff-c23__FaceShifter__441_439,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__773_652,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__147_055,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__646_643,1,ff-c23,FaceShifter,val,8
ff-c23__FaceShifter__010_005,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__412_274,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__286_267,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__946_049,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__282_238,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__626_562,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__126_104,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__511_472,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__913_893,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__802_885,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__769_784,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__263_284,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__732_691,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__628_568,1,ff-c23,FaceShifter,holdout,8
ff-c23__FaceShifter__031_163,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__591_605,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__421_423,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__078_955,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__709_390,1,ff-c23,FaceShifter,holdout,8
ff-c23__FaceShifter__357_432,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__494_445,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__798_778,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__836_950,1,ff-c23,FaceShifter,val,8
ff-c23__FaceShifter__895_915,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__046_904,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__097_033,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__759_755,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__061_080,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__121_093,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__096_101,1,ff-c23,FaceShifter,test,8
ff-c23__FaceShifter__829_808,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__355_748,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__342_416,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__889_045,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__380_358,1,ff-c23,FaceShifter,holdout,8
ff-c23__FaceShifter__056_996,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__541_523,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__360_437,1,ff-c23,FaceShifter,holdout,8
ff-c23__FaceShifter__403_497,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__557_560,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__052_108,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__099_295,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__535_587,1,ff-c23,FaceShifter,train,8
ff-c23__FaceShifter__518_131,1,ff-c23,FaceShifter,train,8
